timestamp,temperature_c,humidity_pct
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.1
9/09/2025 18:23,22.3,50.1
9/09/2025 18:23,22.2,50.2
9/09/2025 18:23,22.2,50.2
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.2,50.3
9/09/2025 18:23,22.2,50.3
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.1
9/09/2025 18:23,22.3,50.1
9/09/2025 18:23,22.2,50.2
9/09/2025 18:23,22.2,50.2
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.3,50.4
9/09/2025 18:23,22.3,50.4
9/09/2025 18:23,22.2,50.3
9/09/2025 18:23,22.2,50.3
9/09/2025 18:23,22.3,50.4
9/09/2025 18:23,22.3,50.4
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.2
9/09/2025 18:23,22.3,50.1
9/09/2025 18:23,22.3,50.1
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.3,50.3
9/09/2025 18:23,22.2,50.3
9/09/2025 18:23,22.2,50.3
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.2,50.2
9/09/2025 18:24,22.2,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.2,50.3
9/09/2025 18:24,22.2,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.2,50.1
9/09/2025 18:24,22.2,50.1
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.2,50.2
9/09/2025 18:24,22.2,50.2
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.3,50.1
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.3
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.3,50.2
9/09/2025 18:24,22.2,50.3
9/09/2025 18:24,22.2,50.3
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.2,50.2
9/09/2025 18:25,22.2,50.2
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.2,50.2
9/09/2025 18:25,22.2,50.2
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.2
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.3,50.3
9/09/2025 18:25,22.2,50.1
9/09/2025 18:25,22.2,50.1
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.3,50.1
9/09/2025 18:25,22.2,50.3
9/09/2025 18:25,22.2,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.2
9/09/2025 18:26,22.3,50.2
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.1
9/09/2025 18:26,22.3,50.1
9/09/2025 18:26,22.3,50.2
9/09/2025 18:26,22.3,50.2
9/09/2025 18:26,22.3,50.1
9/09/2025 18:26,22.3,50.1
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.3
9/09/2025 18:26,22.3,50.2
