gyro_x,gyro_y,gyro_z,timestamp,firebase_key
-0.55,-0.06,0.37,2025-08-22 09:08:25.862231+00:00,-OYG1K96cRKI9fMHBs0L
-0.55,0.06,0.37,2025-08-22 09:08:26.864290+00:00,-OYG1KP6bIka-OvtSRPU
-0.55,0.0,0.31,2025-08-22 09:08:27.866570+00:00,-OYG1KdzPozPN4DfzmGB
-0.55,0.0,0.37,2025-08-22 09:08:28.868867+00:00,-OYG1Ktidy08iBRKK5H1
-0.55,0.06,0.31,2025-08-22 09:08:29.871135+00:00,-OYG1L81iSaIM6xOQwML
-0.55,-0.06,0.37,2025-08-22 09:08:30.873410+00:00,-OYG1LO0iGpvs604c2_l
-0.61,0.12,0.31,2025-08-22 09:08:31.875609+00:00,-OYG1Lc5_tP4Dn5Cm9yQ
-0.55,0.0,0.31,2025-08-22 09:08:32.877740+00:00,-OYG1Ls9IBfq_rjjiVaG
-0.49,0.0,0.31,2025-08-22 09:08:33.880031+00:00,-OYG1M6jzABR1oKbC2gp
-0.55,0.0,0.37,2025-08-22 09:08:34.882206+00:00,-OYG1MMGCJFT0hhxpGU_
-0.61,0.06,0.31,2025-08-22 09:08:35.884480+00:00,-OYG1MbCfzcuydEdZc4N
-0.55,0.06,0.31,2025-08-22 09:08:36.886809+00:00,-OYG1MqsjtNNmcF3ORXl
-0.55,0.0,0.37,2025-08-22 09:08:37.888901+00:00,-OYG1N5Ts7OIKIXAMOMA
-0.55,0.06,0.31,2025-08-22 09:08:38.891072+00:00,-OYG1NLVpH48H6APCBhM
-0.55,0.0,0.31,2025-08-22 09:08:39.893354+00:00,-OYG1N_u6uaybD9K49ym
-0.55,0.06,0.31,2025-08-22 09:08:40.895577+00:00,-OYG1Np6juOkuphrGUEo
-0.55,0.0,0.37,2025-08-22 09:08:41.897784+00:00,-OYG1O4fFb-8a7rlYTh0
-0.55,0.0,0.31,2025-08-22 09:08:42.900019+00:00,-OYG1OKHipQGWcVLNYYI
-0.55,0.06,0.31,2025-08-22 09:08:43.902257+00:00,-OYG1OZWbj1fo0YQhwNB
-0.55,0.0,0.37,2025-08-22 09:08:44.904473+00:00,-OYG1Oo6t8xJeRK9a4rx
-0.55,0.06,0.31,2025-08-22 09:08:45.906693+00:00,-OYG1P3UrC0tUZCjCDW4
-0.61,0.0,0.37,2025-08-22 09:08:46.908900+00:00,-OYG1PIzis4AkgWa5c3q
-0.55,0.0,0.31,2025-08-22 09:08:47.911343+00:00,-OYG1PYDgRCz4GB9S4D7
-0.61,0.0,0.31,2025-08-22 09:08:48.913470+00:00,-OYG1PmTV7KxVAZnFdxL
-0.55,0.0,0.37,2025-08-22 09:08:49.915718+00:00,-OYG1Q1ewI8GQR8mUPO2
-0.55,0.06,0.37,2025-08-22 09:08:50.918089+00:00,-OYG1QH3htjuJk06NSuo
-0.55,0.06,0.37,2025-08-22 09:08:51.920324+00:00,-OYG1QWoyCF2aFPeilp4
-0.55,0.06,0.37,2025-08-22 09:08:52.922608+00:00,-OYG1Qm7lmlQYUnpPrGj
-0.55,0.06,0.37,2025-08-22 09:08:53.924779+00:00,-OYG1R0Cz_-DwTpvOWh_
-0.55,0.0,0.31,2025-08-22 09:08:54.926929+00:00,-OYG1RFmnDS5pTELNG3W
-0.55,0.06,0.31,2025-08-22 09:08:55.929218+00:00,-OYG1RVFIb5aDrNEN2jw
-0.55,0.0,0.31,2025-08-22 09:08:56.931427+00:00,-OYG1RjlCB2HiXd-GlWO
-0.61,0.06,0.31,2025-08-22 09:08:57.933637+00:00,-OYG1RzRKTpX4H6X_heh
1.71,94.91,-138.92,2025-08-22 09:08:58.936108+00:00,-OYG1SE9ejgS4-8LZvA3
-74.65,35.4,-28.38,2025-08-22 09:08:59.938450+00:00,-OYG1SUHHg3VSKQSgv-j
-0.61,0.12,0.31,2025-08-22 09:09:00.940713+00:00,-OYG1SiSYudd3cDWzd7t
-0.61,0.0,0.37,2025-08-22 09:09:01.942941+00:00,-OYG1Sy7cxmtSD5FqixM
-0.55,0.06,0.31,2025-08-22 09:09:02.945156+00:00,-OYG1TD3shiOWEV30XhE
-0.55,0.06,0.37,2025-08-22 09:09:03.947353+00:00,-OYG1TS_Uai4GHn1pajb
-0.61,0.06,0.31,2025-08-22 09:09:04.949498+00:00,-OYG1Tgw9_1VBhrUAZq_
-0.55,0.06,0.31,2025-08-22 09:09:05.951751+00:00,-OYG1Tx9waLwo065uWlP
-0.49,0.06,0.31,2025-08-22 09:09:06.953993+00:00,-OYG1UBNBL1GXDFJZbFP
-0.55,0.0,0.31,2025-08-22 09:09:07.956131+00:00,-OYG1URKIkt7-i52Xvhw
-0.55,0.06,0.31,2025-08-22 09:09:08.958428+00:00,-OYG1UgJGAG8pDWA12Kb
-0.61,0.0,0.31,2025-08-22 09:09:09.960831+00:00,-OYG1UvmV1Q3zi9-q950
-0.61,0.0,0.37,2025-08-22 09:09:10.963104+00:00,-OYG1V9gYN0hG_RINaQn
-0.61,0.06,0.37,2025-08-22 09:09:11.965276+00:00,-OYG1VRdG7FCfqEtd9U_
-0.55,0.06,0.31,2025-08-22 09:09:12.967556+00:00,-OYG1VembS3yU_2kCP2m
-0.55,0.0,0.37,2025-08-22 09:09:13.969685+00:00,-OYG1VuRq3JzxrqK98wg
-0.55,0.0,0.37,2025-08-22 09:09:14.971953+00:00,-OYG1W98RDRxWoOowgMd
-0.55,0.06,0.31,2025-08-22 09:09:15.974084+00:00,-OYG1WOdebaIblanOW_c
-0.61,0.06,0.31,2025-08-22 09:09:16.976347+00:00,-OYG1WdP-HX9h5itnM8Q
-0.61,0.0,0.37,2025-08-22 09:09:17.978664+00:00,-OYG1WsdhqegVXE3NKR0
-0.61,0.06,0.31,2025-08-22 09:09:18.980853+00:00,-OYG1X82vzePYrguO_Yr
-0.61,0.06,0.37,2025-08-22 09:09:19.983063+00:00,-OYG1XNfkXe9fdLfJtmr
-0.55,0.0,0.31,2025-08-22 09:09:20.985350+00:00,-OYG1Xc837MPUDi4meqo
-0.49,0.0,0.31,2025-08-22 09:09:21.987564+00:00,-OYG1Xrt5efRUjE_Wz6W
-0.61,0.0,0.31,2025-08-22 09:09:22.989767+00:00,-OYG1Y6O0sKu9cIZJDJM
-0.61,0.06,0.31,2025-08-22 09:09:23.991867+00:00,-OYG1YLbXGNQVKtFUlGe
-0.61,0.06,0.31,2025-08-22 09:09:24.994144+00:00,-OYG1YaplMaysRLoUJRg
-0.55,0.06,0.31,2025-08-22 09:09:25.996382+00:00,-OYG1Yq9at_sQz63dN8L
-0.55,0.0,0.31,2025-08-22 09:09:26.998523+00:00,-OYG1Z5HCO6sKPivy4f5
-0.61,0.0,0.37,2025-08-22 09:09:28.000686+00:00,-OYG1ZKwlqiBbCekwsTJ
-0.55,0.06,0.37,2025-08-22 09:09:29.002923+00:00,-OYG1Z_FSHxoeiqv8xlC
-0.55,0.0,0.37,2025-08-22 09:09:30.005024+00:00,-OYG1Zp0oP76SZSMnz2L
-0.61,0.06,0.31,2025-08-22 09:09:31.007308+00:00,-OYG1_3j0KYMbWqKMdv3
-0.61,0.06,0.37,2025-08-22 09:09:32.009653+00:00,-OYG1_JLfBqF-9VIjSG_
-0.55,0.06,0.37,2025-08-22 09:09:33.011860+00:00,-OYG1_Y_7OS6Qp8iSrp9
-0.55,0.0,0.31,2025-08-22 09:09:34.014081+00:00,-OYG1_n-8JmoyinIo2Nl
-0.61,0.0,0.37,2025-08-22 09:09:35.016192+00:00,-OYG1a2IIuvSiS2JQKHk
-0.55,0.0,0.37,2025-08-22 09:09:36.018457+00:00,-OYG1aHduML8vHhv1IFv
-0.61,0.06,0.37,2025-08-22 09:09:37.020577+00:00,-OYG1aXlDFCHdRdfsgFP
-0.55,0.06,0.24,2025-08-22 09:09:38.022770+00:00,-OYG1alWxBg--E0uOhDN
-0.55,0.0,0.31,2025-08-22 09:09:39.024985+00:00,-OYG1b1-bxS-xce_HrBw
-0.61,0.0,0.37,2025-08-22 09:09:40.027237+00:00,-OYG1bFrzab_1MblLV4H
-0.55,0.06,0.31,2025-08-22 09:09:41.029415+00:00,-OYG1bVkhXKWCQ2sl3u6
-0.55,0.06,0.37,2025-08-22 09:09:42.031686+00:00,-OYG1bl2Xfg-EXg4vhKB
-0.55,0.0,0.31,2025-08-22 09:09:43.033936+00:00,-OYG1c-UcJ7mMkgcnRQ6
-0.61,0.0,0.31,2025-08-22 09:09:44.036009+00:00,-OYG1cEun9PD5QW0-Z4_
-0.61,0.0,0.37,2025-08-22 09:09:45.038194+00:00,-OYG1cUpZp1bcbgxnsYh
-0.55,0.06,0.37,2025-08-22 09:09:46.040556+00:00,-OYG1cjMfDdhwy--X35R
-0.55,0.0,0.31,2025-08-22 09:09:47.042721+00:00,-OYG1cz1GmzKosY4E_5P
-0.55,0.0,0.31,2025-08-22 09:09:48.044848+00:00,-OYG1dDbjBiDcRydcy7i
-0.61,0.0,0.31,2025-08-22 09:09:49.047052+00:00,-OYG1dTHHXK65pYjQnzA
-0.55,0.0,0.31,2025-08-22 09:09:50.049343+00:00,-OYG1djmMOeeTn2QrkF6
-0.49,0.06,0.31,2025-08-22 09:09:51.051586+00:00,-OYG1dxcXO0RtLktkwwP
-0.61,0.06,0.37,2025-08-22 09:09:52.053764+00:00,-OYG1eBqsHpAWPHAIcUf
-0.55,0.0,0.31,2025-08-22 09:09:53.055919+00:00,-OYG1eRjx-VHVa3UFEGC
-0.55,0.0,0.31,2025-08-22 09:09:54.058070+00:00,-OYG1egPUHqZpVq4hji5
-0.55,0.0,0.31,2025-08-22 09:09:55.060267+00:00,-OYG1ewTZ02bRt8mszUJ
-0.61,0.06,0.37,2025-08-22 09:09:56.062658+00:00,-OYG1fBFE4nuZEqTHAOg
-0.55,0.0,0.37,2025-08-22 09:09:57.064896+00:00,-OYG1fQU48bdfkg7wj4p
-0.55,0.0,0.31,2025-08-22 09:09:58.067140+00:00,-OYG1ffOQi_Hu8cO3ICO
-0.61,0.06,0.31,2025-08-22 09:09:59.069259+00:00,-OYG1fuxJL-zzRGyjNjg
-0.55,0.0,0.31,2025-08-22 09:10:00.071441+00:00,-OYG1g9YlyHTZ_3IRn_i
-0.61,0.0,0.31,2025-08-22 09:10:01.073653+00:00,-OYG1gPLvM_DFJYWVxnM
-0.55,0.0,0.31,2025-08-22 09:10:02.075876+00:00,-OYG1gePDOPj8LySq0pm
-0.55,0.06,0.31,2025-08-22 09:10:03.078005+00:00,-OYG1gtZQUGVD6viAskZ
-0.55,0.06,0.31,2025-08-22 09:10:04.080290+00:00,-OYG1h8cxEdwOEyUvGni
-0.61,0.06,0.37,2025-08-22 09:10:05.082431+00:00,-OYG1hOOA6ROL8-OMigM
-0.55,0.0,0.31,2025-08-22 09:10:06.084539+00:00,-OYG1hcU3WZ4L4QptC21
-0.61,0.06,0.31,2025-08-22 09:10:07.086780+00:00,-OYG1htTKsW4AcEEZ0Kr
-0.55,0.06,0.31,2025-08-22 09:10:08.089019+00:00,-OYG1i7aX3iX7Irg4PLP
-0.55,0.06,0.37,2025-08-22 09:10:09.091204+00:00,-OYG1iNZtWpaSIet-whi
-0.61,0.0,0.31,2025-08-22 09:10:10.093491+00:00,-OYG1ic4JBj_kj0wDlht
-0.61,0.06,0.31,2025-08-22 09:10:11.095705+00:00,-OYG1irqGvTVwhMeiGQ6
-0.55,0.0,0.31,2025-08-22 09:10:12.097886+00:00,-OYG1j5aceQ7ONl7nFFO
-0.61,0.06,0.31,2025-08-22 09:10:13.100065+00:00,-OYG1jLsZcNj7QhHI6AM
-0.55,0.06,0.31,2025-08-22 09:10:14.102245+00:00,-OYG1j_igFXpDHohJaxB
-0.55,0.06,0.37,2025-08-22 09:10:15.104509+00:00,-OYG1jpmWkdRjXoqp1KU
-0.61,0.0,0.37,2025-08-22 09:10:16.106798+00:00,-OYG1k4Rk1BYNxMUfCjl
-0.55,0.0,0.31,2025-08-22 09:10:17.108919+00:00,-OYG1kK-83G2U8peTlH9
-0.55,0.0,0.37,2025-08-22 09:10:18.111122+00:00,-OYG1kZmLJMuy91CpuVa
-0.61,0.06,0.37,2025-08-22 09:10:19.113316+00:00,-OYG1koBJEqIPhdahGAc
-0.55,0.0,0.31,2025-08-22 09:10:20.115595+00:00,-OYG1l2kYempvYeEK4x5
-0.61,0.0,0.31,2025-08-22 09:10:21.117880+00:00,-OYG1lJKSO5r2qh9uXxb
-0.61,0.06,0.37,2025-08-22 09:10:22.120369+00:00,-OYG1lXzfSwsWiHq0rGI
-0.55,0.06,0.37,2025-08-22 09:10:23.122573+00:00,-OYG1lnTNefXU02kkNmw
-0.61,0.0,0.37,2025-08-22 09:10:24.124749+00:00,-OYG1m1l24soFe9OxBeh
-0.55,0.0,0.31,2025-08-22 09:10:25.126931+00:00,-OYG1mGz4kN17A2e4lsh
-0.61,0.06,0.31,2025-08-22 09:10:26.129143+00:00,-OYG1mWlgPIWgRQQX3r4
-0.61,0.0,0.31,2025-08-22 09:10:27.131325+00:00,-OYG1mlgiMAnDHWh7oyy
-0.55,0.06,0.31,2025-08-22 09:10:28.133507+00:00,-OYG1n071RbFtjiuu-qr
-0.55,0.0,0.37,2025-08-22 09:10:29.135718+00:00,-OYG1nG4NtPJoLyoKd65
-0.61,0.0,0.37,2025-08-22 09:10:30.137981+00:00,-OYG1nXFixRyHWJsEbth
-0.55,0.0,0.31,2025-08-22 09:10:31.140133+00:00,-OYG1nkNV23r5xSrEQqL
-0.55,0.0,0.31,2025-08-22 09:10:32.142357+00:00,-OYG1o-2Mmap3EmCaMiH
-0.55,0.0,0.31,2025-08-22 09:10:33.144599+00:00,-OYG1oEn8JpKolNYAebk
-0.49,0.0,0.31,2025-08-22 09:10:34.146815+00:00,-OYG1oTvfnCdNsytvvZM
-0.55,0.06,0.31,2025-08-22 09:10:35.149049+00:00,-OYG1oizMNCr6YdR009_
-0.61,0.0,0.31,2025-08-22 09:10:36.151268+00:00,-OYG1oyXtUTdp9XeevDO
-0.61,0.06,0.37,2025-08-22 09:10:37.153542+00:00,-OYG1pD5Z6TDxaoNpn2-
-0.61,0.06,0.31,2025-08-22 09:10:38.155772+00:00,-OYG1pSDYi8f175-G6tQ
-0.55,0.0,0.31,2025-08-22 09:10:39.157955+00:00,-OYG1phdsOtp68qeveN5
-0.55,0.0,0.31,2025-08-22 09:10:40.160135+00:00,-OYG1pxFweTG7nWMpZl-
-0.61,0.06,0.37,2025-08-22 09:10:41.162459+00:00,-OYG1qBl5QtgVnTjQPQf
-0.61,0.0,0.37,2025-08-22 09:10:42.164621+00:00,-OYG1qRG4hGrEjyyS8mJ
-0.61,0.0,0.37,2025-08-22 09:10:43.166842+00:00,-OYG1qh4UWsHVW-H4bWR
-0.61,0.0,0.31,2025-08-22 09:10:44.169071+00:00,-OYG1qwIvnEXa2vvqDnw
-0.55,0.06,0.31,2025-08-22 09:10:45.171247+00:00,-OYG1rA2rPcATcmBD5iR
-0.55,0.0,0.31,2025-08-22 09:10:46.173425+00:00,-OYG1rQFN05u6VRABTbx
-0.61,0.0,0.37,2025-08-22 09:10:47.175665+00:00,-OYG1rekVp4PTHbPtpo3
-0.55,0.06,0.31,2025-08-22 09:10:48.177876+00:00,-OYG1rue3A7tHLGOjZNL
-0.55,0.06,0.37,2025-08-22 09:10:49.180082+00:00,-OYG1s8pIWj-I4xRNl8v
-0.61,0.06,0.31,2025-08-22 09:10:50.182208+00:00,-OYG1sPD9gA0SohXG086
-0.55,0.0,0.31,2025-08-22 09:10:51.184467+00:00,-OYG1sdabvsIk_ZXcW5z
-0.61,0.0,0.31,2025-08-22 09:10:52.186617+00:00,-OYG1stJPDcXDzRn3J0V
-0.61,0.0,0.31,2025-08-22 09:10:53.188803+00:00,-OYG1t7ACDvGCZBKAw1K
-0.55,0.0,0.31,2025-08-22 09:10:54.191074+00:00,-OYG1tNpc486QqeEenfm
-0.55,0.0,0.37,2025-08-22 09:10:55.193356+00:00,-OYG1td7QteWmBIkV5TJ
-0.55,0.0,0.31,2025-08-22 09:10:56.195482+00:00,-OYG1tsDkmsa9xt5mLtI
-0.55,0.0,0.31,2025-08-22 09:10:57.197672+00:00,-OYG1u6TJPxkpixoNhco
-0.61,0.0,0.37,2025-08-22 09:10:58.199948+00:00,-OYG1uLv8TDisac-Jttg
-0.61,0.06,0.31,2025-08-22 09:10:59.202159+00:00,-OYG1uaFhsk5kdPYrPvQ
-0.55,0.0,0.37,2025-08-22 09:11:00.204331+00:00,-OYG1uqljP7RqZM5uvhW
-1.65,-74.1,-66.89,2025-08-22 09:11:01.206611+00:00,-OYG1v65czo6NcKkkvCF
23.44,-312.5,51.64,2025-08-22 09:11:02.208920+00:00,-OYG1vKRSjlgosa2Lmki
-48.89,75.56,-168.64,2025-08-22 09:11:03.211217+00:00,-OYG1v_VkEDpv55GyUtB
-41.63,114.62,-91.55,2025-08-22 09:11:04.213441+00:00,-OYG1vohecqMGkgqHgHA
0.37,12.63,127.14,2025-08-22 09:11:05.215653+00:00,-OYG1w4Uun3_csm_LCWI
71.11,-17.52,-0.73,2025-08-22 09:11:06.218148+00:00,-OYG1wLNiH17rpyrPDEa
-16.85,-23.19,112.61,2025-08-22 09:11:07.220479+00:00,-OYG1wZ-PTx5g1t1DCC3
-64.58,59.88,-1.95,2025-08-22 09:11:08.222756+00:00,-OYG1woMD7IJ8VoZS9nf
-72.51,134.03,-260.93,2025-08-22 09:11:09.224977+00:00,-OYG1x28xQ6wrvagNggQ
-70.01,182.62,-367.43,2025-08-22 09:11:10.227315+00:00,-OYG1xHa0TwaYSldqUEg
-10.13,88.13,-251.53,2025-08-22 09:11:11.229629+00:00,-OYG1xXBCcyOWDvfv0YC
-10.44,49.8,-91.43,2025-08-22 09:11:12.231907+00:00,-OYG1xm0OBFi7qf0hY_j
22.83,-73.67,119.63,2025-08-22 09:11:13.234144+00:00,-OYG1y0PoecB2v_CjOSz
26.49,-125.06,177.86,2025-08-22 09:11:14.236717+00:00,-OYG1yGLmEpwVjFVh-tx
11.47,-139.04,184.94,2025-08-22 09:11:15.238944+00:00,-OYG1yWFtex460ANkfTS
25.57,-113.59,179.69,2025-08-22 09:11:16.241269+00:00,-OYG1ylYbd1kI-GiArhU
2.75,-64.21,134.16,2025-08-22 09:11:17.243457+00:00,-OYG1z0RaDWmvQoIVRPZ
47.12,-101.44,233.46,2025-08-22 09:11:18.245682+00:00,-OYG1zFQNc_seXeTVOXs
32.47,-55.73,39.37,2025-08-22 09:11:19.247942+00:00,-OYG1zUklRvvoXeya7fO
-37.78,26.18,-90.27,2025-08-22 09:11:20.250169+00:00,-OYG1zjPE7TW4KoY1lni
-3.48,-17.03,-16.54,2025-08-22 09:11:21.252628+00:00,-OYG2-2Li-MGtI1hc9eV
0.0,28.87,-4.15,2025-08-22 09:11:22.254959+00:00,-OYG2-DZbcgnfMJgdV-P
1.1,9.64,-5.43,2025-08-22 09:11:23.257292+00:00,-OYG2-TgBosQTi9fMN2p
-1.89,-15.93,6.77,2025-08-22 09:11:24.259627+00:00,-OYG2-hwHx4Bz1A8MYMk
92.16,15.81,-51.7,2025-08-22 09:11:25.261825+00:00,-OYG2-xaIO7-X8rF6JMF
-58.78,14.34,33.87,2025-08-22 09:11:26.264068+00:00,-OYG20CinMWs-ZuKKp0J
37.96,7.2,7.32,2025-08-22 09:11:27.266393+00:00,-OYG20SAEJv_vevXoqlY
0.49,-19.29,-13.06,2025-08-22 09:11:28.268637+00:00,-OYG20go7nMMsMiPS7Hf
-9.28,-8.97,-10.56,2025-08-22 09:11:29.271039+00:00,-OYG20wEguwf-df2URzR
-7.32,28.2,-11.96,2025-08-22 09:11:30.273470+00:00,-OYG21AZ5o9OjMmytsB-
-7.75,-90.64,-19.53,2025-08-22 09:11:31.275838+00:00,-OYG21QeR0gSk0cg13ai
-1.53,-22.16,-1.83,2025-08-22 09:11:32.278168+00:00,-OYG21fabu2fmO9z_2ne
10.93,-3.42,-5.8,2025-08-22 09:11:33.280489+00:00,-OYG21uWQKqmfHFh2SLD
-3.3,50.78,21.3,2025-08-22 09:11:34.282760+00:00,-OYG229hnZyCll6ZzABG
-1.83,-35.1,-0.12,2025-08-22 09:11:35.285241+00:00,-OYG22PLjB50-AXsndTQ
-2.62,-27.28,-2.62,2025-08-22 09:11:36.287550+00:00,-OYG22dtpB3vYXw1L1n5
3.54,-6.47,0.37,2025-08-22 09:11:37.289816+00:00,-OYG22tVUMqtV3gYDtPU
59.33,63.66,44.68,2025-08-22 09:11:38.292058+00:00,-OYG238oTJx8F5s3Tkez
-13.67,-49.01,-15.99,2025-08-22 09:11:39.294445+00:00,-OYG23O9oR-cOr_ioiG3
29.6,-134.46,18.49,2025-08-22 09:11:40.296687+00:00,-OYG23cBfiadAHb9Nl93
-1.95,90.03,-8.06,2025-08-22 09:11:41.298914+00:00,-OYG23tbdy-mmM5C8hWn
10.62,-9.28,-0.92,2025-08-22 09:11:42.301208+00:00,-OYG247dGylcNtmnvTeP
-8.0,-24.17,-10.13,2025-08-22 09:11:43.303632+00:00,-OYG24NynCiQUCNIcTVB
156.56,-6.23,56.76,2025-08-22 09:11:44.305695+00:00,-OYG24c91X2q_k9nNfOH
121.52,-13.12,2.81,2025-08-22 09:11:45.307989+00:00,-OYG24rXqPL0Wmu6sy9I
86.73,-17.64,0.67,2025-08-22 09:11:46.310338+00:00,-OYG256kruzEt0HS4ZjS
29.36,-17.46,5.19,2025-08-22 09:11:47.312567+00:00,-OYG25LdgoYL2Wht2T6Q
27.4,-27.4,-10.62,2025-08-22 09:11:48.314888+00:00,-OYG25akJ59TAfKElRUb
-85.39,-1.83,-18.55,2025-08-22 09:11:49.317126+00:00,-OYG25qy67Ws7A4O6AQC
-2.26,-7.39,3.48,2025-08-22 09:11:50.319443+00:00,-OYG26609mki7E6V0rmz
8.73,-37.78,1.46,2025-08-22 09:11:51.321677+00:00,-OYG26Ka7ovFrtPeqzZ1
10.56,4.27,3.17,2025-08-22 09:11:52.323774+00:00,-OYG26aXmsSIEFOY_baA
-54.44,18.13,-8.12,2025-08-22 09:11:53.326092+00:00,-OYG26okCuIB8RB8V2jV
1.4,7.26,-0.37,2025-08-22 09:11:54.328572+00:00,-OYG274d1AnXzj0W4l7x
6.04,-16.91,0.06,2025-08-22 09:11:55.330772+00:00,-OYG27Jxm1unSdOPSQ8w
-18.74,134.52,23.8,2025-08-22 09:11:56.332907+00:00,-OYG27_a7ddEAnadkAzB
37.9,-5.98,10.74,2025-08-22 09:11:57.335154+00:00,-OYG27ngZZs7XFut3GYp
-10.8,6.96,-3.78,2025-08-22 09:11:58.337461+00:00,-OYG28447vyTMtIzXYhI
-0.43,-36.74,1.46,2025-08-22 09:11:59.339768+00:00,-OYG28IoXdROqzXOoCsB
-6.84,-50.35,-7.81,2025-08-22 09:12:00.342084+00:00,-OYG28YpX6MWOxDAe41p
-9.95,1.83,-2.75,2025-08-22 09:12:01.344375+00:00,-OYG28lnVEntzE-e3jru
5.07,-0.85,4.09,2025-08-22 09:12:02.346806+00:00,-OYG291PvA0eW-as4sC8
-3.91,-26.06,-4.09,2025-08-22 09:12:03.349110+00:00,-OYG29GtzSB_OPwKgGK8
6.1,17.64,-15.75,2025-08-22 09:12:04.351343+00:00,-OYG29u0a8QuVKS4lPNb
-1.71,-7.08,-0.79,2025-08-22 09:12:06.168199+00:00,-OYG2AAjJnFeu2JjWHAm
-6.29,-14.95,-4.94,2025-08-22 09:12:07.311974+00:00,-OYG2AESoNzDkzUJrdTM
6.96,3.78,-2.2,2025-08-22 09:12:07.572743+00:00,-OYG2AI4DJ81lV6Wd36G
-0.31,-0.18,0.06,2025-08-22 09:12:08.360414+00:00,-OYG2AVJndkTb3mhifIs
-5.86,19.71,-8.42,2025-08-22 09:12:09.362688+00:00,-OYG2Ak67lJeZlNQNVfd
-2.56,0.67,1.34,2025-08-22 09:12:10.365005+00:00,-OYG2B1DNq8tkXdX16FI
0.0,-0.55,-0.73,2025-08-22 09:12:11.367250+00:00,-OYG2BEWW91Pw8ip44Oz
-1.77,0.61,0.0,2025-08-22 09:12:12.369439+00:00,-OYG2BTIVJHKyU2Vi3Ke
0.55,-0.55,0.12,2025-08-22 09:12:13.371736+00:00,-OYG2BhlnwLl5qac2Bdg
-1.71,0.55,0.37,2025-08-22 09:12:14.373995+00:00,-OYG2BxOXoSE0Ew8n034
-0.92,0.06,-0.37,2025-08-22 09:12:15.376243+00:00,-OYG2CCKuylMOJkxMFCB
2.81,-0.61,-0.49,2025-08-22 09:12:16.378550+00:00,-OYG2CscpZoDvhPZMEqf
0.06,-0.24,0.55,2025-08-22 09:12:18.437405+00:00,-OYG2DHwo9IZKP5kVRhi
1.71,-0.73,1.65,2025-08-22 09:12:20.066925+00:00,-OYG2DSl-c17Iw2lOYs8
-0.43,-0.12,0.49,2025-08-22 09:12:20.753807+00:00,-OYG2DVCfo4QA5uixuPb
-0.55,-3.05,6.47,2025-08-22 09:12:20.896851+00:00,-OYG2DZCdmDuclmSKQ2e
-47.97,-10.56,-5.25,2025-08-22 09:12:21.389890+00:00,-OYG2DeXEe_Tf964jgjn
0.61,-10.01,-2.62,2025-08-22 09:12:22.392232+00:00,-OYG2Dubv4EsYjLc2-7F
0.0,2.44,0.73,2025-08-22 09:12:23.394496+00:00,-OYG2E8WVKJc3ldxjVkP
-0.92,-2.69,1.59,2025-08-22 09:12:24.396718+00:00,-OYG2EOU6RMVcOD8Rh0v
-0.67,0.73,0.43,2025-08-22 09:12:25.398866+00:00,-OYG2EcgDO1DA10wHB9s
-0.49,1.83,0.0,2025-08-22 09:12:26.401081+00:00,-OYG2Esc_4mwZvpIxJKW
-0.61,-1.65,0.73,2025-08-22 09:12:27.403302+00:00,-OYG2F7PujrH12FlIAwi
-0.43,0.55,0.31,2025-08-22 09:12:28.405637+00:00,-OYG2FMxVahk3LZGv7YJ
-0.61,-0.37,0.37,2025-08-22 09:12:29.408005+00:00,-OYG2Fc0T51T5eaiUdJM
-0.49,0.12,0.18,2025-08-22 09:12:30.410209+00:00,-OYG2FrPzPqBV9cg9VOk
-0.55,0.18,0.18,2025-08-22 09:12:31.412408+00:00,-OYG2G7-gHvgSQacEm-Y
-0.55,-0.18,0.31,2025-08-22 09:12:32.414618+00:00,-OYG2GMKKr4eMDSg2_Cm
-0.55,0.18,0.24,2025-08-22 09:12:33.416981+00:00,-OYG2GbRP-qimSZ5ZYjq
-0.55,-0.06,0.31,2025-08-22 09:12:34.419229+00:00,-OYG2GqfPj_nvmKoNco-
-0.55,-0.06,0.31,2025-08-22 09:12:35.421470+00:00,-OYG2H4YEEoNZkfr3apu
-0.55,0.12,0.24,2025-08-22 09:12:36.423677+00:00,-OYG2HKKjxXvVVzMNGDf
-0.55,-0.06,0.31,2025-08-22 09:12:37.426061+00:00,-OYG2H_IFVMRpW943Hhe
-0.55,-0.06,0.31,2025-08-22 09:12:38.428177+00:00,-OYG2HouRH5n6edt-NhU
-0.61,0.12,0.31,2025-08-22 09:12:39.430425+00:00,-OYG2I3AVhtLFEWPuGO4
-0.55,0.0,0.31,2025-08-22 09:12:40.432671+00:00,-OYG2IJLEXdkAdKSxkYZ
-0.55,0.0,0.37,2025-08-22 09:12:41.434875+00:00,-OYG2IZ0lefQb-cj39MJ
-0.61,0.06,0.31,2025-08-22 09:12:42.437040+00:00,-OYG2InU0LhVkwZ2dme7
-0.55,0.0,0.31,2025-08-22 09:12:43.439276+00:00,-OYG2J1qJvqU6YFanNt6
-0.49,0.0,0.24,2025-08-22 09:12:44.441552+00:00,-OYG2JIUBF9v0wLSiPlz
-22.34,-4.15,55.05,2025-08-22 09:12:45.443882+00:00,-OYG2JXo7asU3w36l9E0
35.28,-32.04,26.49,2025-08-22 09:12:46.446149+00:00,-OYG2JmC15n4BpiFXdI0
