timestamp,y
2025-09-16T13:18:10.143104,-0.01312255859375
2025-09-16T13:18:13.168494,-0.0121917724609375
2025-09-16T13:18:17.194173,-0.013092041015625
2025-09-16T13:18:20.237671,-0.0119476318359375
2025-09-16T13:18:23.267079,-0.013885498046875
2025-09-16T13:18:26.295426,-0.0134429931640625
2025-09-16T13:18:29.323147,-0.0132904052734375
2025-09-16T13:18:32.339302,-0.0120849609375
2025-09-16T13:18:35.354216,-0.0121307373046875
2025-09-16T13:18:38.371207,-0.012969970703125
2025-09-16T13:18:41.409360,-0.0123138427734375
2025-09-16T13:18:44.434275,-0.0123443603515625
2025-09-16T13:18:47.458810,-0.016937255859375
2025-09-16T13:18:51.473359,-0.0140533447265625
2025-09-16T13:18:54.492827,-0.0125885009765625
2025-09-16T13:18:57.511469,-0.0125579833984375
2025-09-16T13:19:00.525478,-0.0118560791015625
2025-09-16T13:19:03.548965,-0.0128631591796875
2025-09-16T13:19:06.586967,-0.0101318359375
2025-09-16T13:19:09.611454,-0.0113067626953125
2025-09-16T13:19:12.626298,-0.012420654296875
2025-09-16T13:19:15.656200,-0.0125885009765625
2025-09-16T13:19:18.675586,-0.01263427734375
2025-09-16T13:19:21.704271,-0.01287841796875
2025-09-16T13:19:25.750904,-0.0117950439453125
2025-09-16T13:19:28.774202,-0.011688232421875
2025-09-16T13:19:31.797123,-0.012725830078125
2025-09-16T13:19:34.832382,-0.01263427734375
2025-09-16T13:19:37.848192,-0.0127105712890625
2025-09-16T13:19:40.880291,-0.01336669921875
2025-09-16T13:19:43.900616,-0.0127105712890625
2025-09-16T13:19:46.927487,-0.0131378173828125
2025-09-16T13:19:49.946337,-0.011810302734375
2025-09-16T13:19:52.962592,-0.0142364501953125
2025-09-16T13:19:56.000696,-0.011993408203125
2025-09-16T13:20:00.027668,-0.0115203857421875
2025-09-16T13:20:03.053046,-0.0130157470703125
2025-09-16T13:20:06.081703,-0.0121612548828125
2025-09-16T13:20:09.102509,-0.01123046875
2025-09-16T13:20:12.147306,-0.01287841796875
2025-09-16T13:20:15.182754,-0.0125732421875
2025-09-16T13:20:18.212097,-0.0129547119140625
2025-09-16T13:20:21.237219,-0.0133209228515625
2025-09-16T13:20:24.272778,-0.0122222900390625
